site_id,target_time,n_observations,n_valid_unique,n_invalid,n_off_grid,n_duplicate_rows,observed_mean,complete,actual,quality_reason,interval_start,interval_end,label_available_at
turbine_1,2025-10-01T14:00:00Z,6,6,0,0,0,0.9733333333333333,True,0.9733333333333333,complete,2025-10-01T14:00:00Z,2025-10-01T15:00:00Z,2025-10-01T15:00:00Z
turbine_1,2025-10-01T15:00:00Z,6,6,0,0,0,0.8983333333333334,True,0.8983333333333334,complete,2025-10-01T15:00:00Z,2025-10-01T16:00:00Z,2025-10-01T16:00:00Z
turbine_1,2025-10-01T16:00:00Z,6,6,0,0,0,0.965,True,0.965,complete,2025-10-01T16:00:00Z,2025-10-01T17:00:00Z,2025-10-01T17:00:00Z
turbine_1,2025-10-01T17:00:00Z,6,6,0,0,0,0.9283333333333333,True,0.9283333333333333,complete,2025-10-01T17:00:00Z,2025-10-01T18:00:00Z,2025-10-01T18:00:00Z
turbine_1,2025-10-01T18:00:00Z,6,6,0,0,0,0.86,True,0.86,complete,2025-10-01T18:00:00Z,2025-10-01T19:00:00Z,2025-10-01T19:00:00Z
turbine_1,2025-10-01T19:00:00Z,6,6,0,0,0,0.4749999999999999,True,0.4749999999999999,complete,2025-10-01T19:00:00Z,2025-10-01T20:00:00Z,2025-10-01T20:00:00Z
turbine_1,2025-10-01T20:00:00Z,6,6,0,0,0,0.54,True,0.54,complete,2025-10-01T20:00:00Z,2025-10-01T21:00:00Z,2025-10-01T21:00:00Z
turbine_1,2025-10-01T21:00:00Z,6,6,0,0,0,0.37833333333333335,True,0.37833333333333335,complete,2025-10-01T21:00:00Z,2025-10-01T22:00:00Z,2025-10-01T22:00:00Z
turbine_1,2025-10-01T22:00:00Z,6,6,0,0,0,0.10833333333333334,True,0.10833333333333334,complete,2025-10-01T22:00:00Z,2025-10-01T23:00:00Z,2025-10-01T23:00:00Z
turbine_1,2025-10-01T23:00:00Z,6,6,0,0,0,0.051666666666666666,True,0.051666666666666666,complete,2025-10-01T23:00:00Z,2025-10-02T00:00:00Z,2025-10-02T00:00:00Z
turbine_1,2025-10-02T00:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-02T00:00:00Z,2025-10-02T01:00:00Z,2025-10-02T01:00:00Z
turbine_1,2025-10-02T01:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-02T01:00:00Z,2025-10-02T02:00:00Z,2025-10-02T02:00:00Z
turbine_1,2025-10-02T02:00:00Z,6,6,0,0,0,0.07333333333333333,True,0.07333333333333333,complete,2025-10-02T02:00:00Z,2025-10-02T03:00:00Z,2025-10-02T03:00:00Z
turbine_1,2025-10-02T03:00:00Z,6,6,0,0,0,0.145,True,0.145,complete,2025-10-02T03:00:00Z,2025-10-02T04:00:00Z,2025-10-02T04:00:00Z
turbine_1,2025-10-02T04:00:00Z,6,6,0,0,0,0.17166666666666666,True,0.17166666666666666,complete,2025-10-02T04:00:00Z,2025-10-02T05:00:00Z,2025-10-02T05:00:00Z
turbine_1,2025-10-02T05:00:00Z,6,6,0,0,0,0.17166666666666666,True,0.17166666666666666,complete,2025-10-02T05:00:00Z,2025-10-02T06:00:00Z,2025-10-02T06:00:00Z
turbine_1,2025-10-02T06:00:00Z,6,6,0,0,0,0.19999999999999998,True,0.19999999999999998,complete,2025-10-02T06:00:00Z,2025-10-02T07:00:00Z,2025-10-02T07:00:00Z
turbine_1,2025-10-02T07:00:00Z,6,6,0,0,0,0.26333333333333336,True,0.26333333333333336,complete,2025-10-02T07:00:00Z,2025-10-02T08:00:00Z,2025-10-02T08:00:00Z
turbine_1,2025-10-02T08:00:00Z,6,6,0,0,0,0.43,True,0.43,complete,2025-10-02T08:00:00Z,2025-10-02T09:00:00Z,2025-10-02T09:00:00Z
turbine_1,2025-10-02T09:00:00Z,6,6,0,0,0,0.62,True,0.62,complete,2025-10-02T09:00:00Z,2025-10-02T10:00:00Z,2025-10-02T10:00:00Z
turbine_1,2025-10-02T10:00:00Z,6,6,0,0,0,0.8033333333333333,True,0.8033333333333333,complete,2025-10-02T10:00:00Z,2025-10-02T11:00:00Z,2025-10-02T11:00:00Z
turbine_1,2025-10-02T11:00:00Z,6,6,0,0,0,0.8983333333333333,True,0.8983333333333333,complete,2025-10-02T11:00:00Z,2025-10-02T12:00:00Z,2025-10-02T12:00:00Z
turbine_1,2025-10-02T12:00:00Z,6,6,0,0,0,0.965,True,0.965,complete,2025-10-02T12:00:00Z,2025-10-02T13:00:00Z,2025-10-02T13:00:00Z
turbine_1,2025-10-02T13:00:00Z,6,6,0,0,0,0.9766666666666666,True,0.9766666666666666,complete,2025-10-02T13:00:00Z,2025-10-02T14:00:00Z,2025-10-02T14:00:00Z
turbine_1,2025-10-02T14:00:00Z,6,6,0,0,0,0.79,True,0.79,complete,2025-10-02T14:00:00Z,2025-10-02T15:00:00Z,2025-10-02T15:00:00Z
turbine_1,2025-10-02T15:00:00Z,6,6,0,0,0,0.6699999999999999,True,0.6699999999999999,complete,2025-10-02T15:00:00Z,2025-10-02T16:00:00Z,2025-10-02T16:00:00Z
turbine_1,2025-10-02T16:00:00Z,6,6,0,0,0,0.6216666666666667,True,0.6216666666666667,complete,2025-10-02T16:00:00Z,2025-10-02T17:00:00Z,2025-10-02T17:00:00Z
turbine_1,2025-10-02T17:00:00Z,6,6,0,0,0,0.5966666666666667,True,0.5966666666666667,complete,2025-10-02T17:00:00Z,2025-10-02T18:00:00Z,2025-10-02T18:00:00Z
turbine_1,2025-10-02T18:00:00Z,6,6,0,0,0,0.4083333333333334,True,0.4083333333333334,complete,2025-10-02T18:00:00Z,2025-10-02T19:00:00Z,2025-10-02T19:00:00Z
turbine_1,2025-10-02T19:00:00Z,6,6,0,0,0,0.15,True,0.15,complete,2025-10-02T19:00:00Z,2025-10-02T20:00:00Z,2025-10-02T20:00:00Z
turbine_1,2025-10-02T20:00:00Z,6,6,0,0,0,0.22999999999999998,True,0.22999999999999998,complete,2025-10-02T20:00:00Z,2025-10-02T21:00:00Z,2025-10-02T21:00:00Z
turbine_1,2025-10-02T21:00:00Z,6,6,0,0,0,0.4183333333333333,True,0.4183333333333333,complete,2025-10-02T21:00:00Z,2025-10-02T22:00:00Z,2025-10-02T22:00:00Z
turbine_1,2025-10-02T22:00:00Z,6,6,0,0,0,0.1416666666666667,True,0.1416666666666667,complete,2025-10-02T22:00:00Z,2025-10-02T23:00:00Z,2025-10-02T23:00:00Z
turbine_1,2025-10-02T23:00:00Z,6,6,0,0,0,0.105,True,0.105,complete,2025-10-02T23:00:00Z,2025-10-03T00:00:00Z,2025-10-03T00:00:00Z
turbine_1,2025-10-03T00:00:00Z,6,6,0,0,0,0.051666666666666666,True,0.051666666666666666,complete,2025-10-03T00:00:00Z,2025-10-03T01:00:00Z,2025-10-03T01:00:00Z
turbine_1,2025-10-03T01:00:00Z,6,6,0,0,0,0.028333333333333335,True,0.028333333333333335,complete,2025-10-03T01:00:00Z,2025-10-03T02:00:00Z,2025-10-03T02:00:00Z
turbine_1,2025-10-03T02:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-03T02:00:00Z,2025-10-03T03:00:00Z,2025-10-03T03:00:00Z
turbine_1,2025-10-03T03:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-03T03:00:00Z,2025-10-03T04:00:00Z,2025-10-03T04:00:00Z
turbine_1,2025-10-03T04:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-03T04:00:00Z,2025-10-03T05:00:00Z,2025-10-03T05:00:00Z
turbine_1,2025-10-03T05:00:00Z,1,1,0,0,0,0.0,False,,incomplete_hour,2025-10-03T05:00:00Z,2025-10-03T06:00:00Z,2025-10-03T06:00:00Z
turbine_1,2025-10-03T06:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T06:00:00Z,2025-10-03T07:00:00Z,2025-10-03T07:00:00Z
turbine_1,2025-10-03T07:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T07:00:00Z,2025-10-03T08:00:00Z,2025-10-03T08:00:00Z
turbine_1,2025-10-03T08:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T08:00:00Z,2025-10-03T09:00:00Z,2025-10-03T09:00:00Z
turbine_1,2025-10-03T09:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T09:00:00Z,2025-10-03T10:00:00Z,2025-10-03T10:00:00Z
turbine_1,2025-10-03T10:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T10:00:00Z,2025-10-03T11:00:00Z,2025-10-03T11:00:00Z
turbine_1,2025-10-03T11:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T11:00:00Z,2025-10-03T12:00:00Z,2025-10-03T12:00:00Z
turbine_1,2025-10-03T12:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T12:00:00Z,2025-10-03T13:00:00Z,2025-10-03T13:00:00Z
turbine_1,2025-10-03T13:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T13:00:00Z,2025-10-03T14:00:00Z,2025-10-03T14:00:00Z
turbine_1,2025-10-03T14:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T14:00:00Z,2025-10-03T15:00:00Z,2025-10-03T15:00:00Z
turbine_1,2025-10-03T15:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T15:00:00Z,2025-10-03T16:00:00Z,2025-10-03T16:00:00Z
turbine_1,2025-10-03T16:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T16:00:00Z,2025-10-03T17:00:00Z,2025-10-03T17:00:00Z
turbine_1,2025-10-03T17:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T17:00:00Z,2025-10-03T18:00:00Z,2025-10-03T18:00:00Z
turbine_1,2025-10-03T18:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T18:00:00Z,2025-10-03T19:00:00Z,2025-10-03T19:00:00Z
turbine_1,2025-10-03T19:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T19:00:00Z,2025-10-03T20:00:00Z,2025-10-03T20:00:00Z
turbine_1,2025-10-03T20:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T20:00:00Z,2025-10-03T21:00:00Z,2025-10-03T21:00:00Z
turbine_1,2025-10-03T21:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T21:00:00Z,2025-10-03T22:00:00Z,2025-10-03T22:00:00Z
turbine_1,2025-10-03T22:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T22:00:00Z,2025-10-03T23:00:00Z,2025-10-03T23:00:00Z
turbine_1,2025-10-03T23:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-03T23:00:00Z,2025-10-04T00:00:00Z,2025-10-04T00:00:00Z
turbine_1,2025-10-04T00:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T00:00:00Z,2025-10-04T01:00:00Z,2025-10-04T01:00:00Z
turbine_1,2025-10-04T01:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T01:00:00Z,2025-10-04T02:00:00Z,2025-10-04T02:00:00Z
turbine_1,2025-10-04T02:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T02:00:00Z,2025-10-04T03:00:00Z,2025-10-04T03:00:00Z
turbine_1,2025-10-04T03:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T03:00:00Z,2025-10-04T04:00:00Z,2025-10-04T04:00:00Z
turbine_1,2025-10-04T04:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T04:00:00Z,2025-10-04T05:00:00Z,2025-10-04T05:00:00Z
turbine_1,2025-10-04T05:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T05:00:00Z,2025-10-04T06:00:00Z,2025-10-04T06:00:00Z
turbine_1,2025-10-04T06:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T06:00:00Z,2025-10-04T07:00:00Z,2025-10-04T07:00:00Z
turbine_1,2025-10-04T07:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T07:00:00Z,2025-10-04T08:00:00Z,2025-10-04T08:00:00Z
turbine_1,2025-10-04T08:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T08:00:00Z,2025-10-04T09:00:00Z,2025-10-04T09:00:00Z
turbine_1,2025-10-04T09:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T09:00:00Z,2025-10-04T10:00:00Z,2025-10-04T10:00:00Z
turbine_1,2025-10-04T10:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T10:00:00Z,2025-10-04T11:00:00Z,2025-10-04T11:00:00Z
turbine_1,2025-10-04T11:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T11:00:00Z,2025-10-04T12:00:00Z,2025-10-04T12:00:00Z
turbine_1,2025-10-04T12:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T12:00:00Z,2025-10-04T13:00:00Z,2025-10-04T13:00:00Z
turbine_1,2025-10-04T13:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T13:00:00Z,2025-10-04T14:00:00Z,2025-10-04T14:00:00Z
turbine_1,2025-10-04T14:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T14:00:00Z,2025-10-04T15:00:00Z,2025-10-04T15:00:00Z
turbine_1,2025-10-04T15:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T15:00:00Z,2025-10-04T16:00:00Z,2025-10-04T16:00:00Z
turbine_1,2025-10-04T16:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T16:00:00Z,2025-10-04T17:00:00Z,2025-10-04T17:00:00Z
turbine_1,2025-10-04T17:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T17:00:00Z,2025-10-04T18:00:00Z,2025-10-04T18:00:00Z
turbine_1,2025-10-04T18:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T18:00:00Z,2025-10-04T19:00:00Z,2025-10-04T19:00:00Z
turbine_1,2025-10-04T19:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T19:00:00Z,2025-10-04T20:00:00Z,2025-10-04T20:00:00Z
turbine_1,2025-10-04T20:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T20:00:00Z,2025-10-04T21:00:00Z,2025-10-04T21:00:00Z
turbine_1,2025-10-04T21:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T21:00:00Z,2025-10-04T22:00:00Z,2025-10-04T22:00:00Z
turbine_1,2025-10-04T22:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T22:00:00Z,2025-10-04T23:00:00Z,2025-10-04T23:00:00Z
turbine_1,2025-10-04T23:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-04T23:00:00Z,2025-10-05T00:00:00Z,2025-10-05T00:00:00Z
turbine_1,2025-10-05T00:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T00:00:00Z,2025-10-05T01:00:00Z,2025-10-05T01:00:00Z
turbine_1,2025-10-05T01:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T01:00:00Z,2025-10-05T02:00:00Z,2025-10-05T02:00:00Z
turbine_1,2025-10-05T02:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T02:00:00Z,2025-10-05T03:00:00Z,2025-10-05T03:00:00Z
turbine_1,2025-10-05T03:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T03:00:00Z,2025-10-05T04:00:00Z,2025-10-05T04:00:00Z
turbine_1,2025-10-05T04:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T04:00:00Z,2025-10-05T05:00:00Z,2025-10-05T05:00:00Z
turbine_1,2025-10-05T05:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T05:00:00Z,2025-10-05T06:00:00Z,2025-10-05T06:00:00Z
turbine_1,2025-10-05T06:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T06:00:00Z,2025-10-05T07:00:00Z,2025-10-05T07:00:00Z
turbine_1,2025-10-05T07:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T07:00:00Z,2025-10-05T08:00:00Z,2025-10-05T08:00:00Z
turbine_1,2025-10-05T08:00:00Z,0,0,0,0,0,,False,,missing_hour,2025-10-05T08:00:00Z,2025-10-05T09:00:00Z,2025-10-05T09:00:00Z
turbine_1,2025-10-05T09:00:00Z,6,6,0,0,0,0.9866666666666667,True,0.9866666666666667,complete,2025-10-05T09:00:00Z,2025-10-05T10:00:00Z,2025-10-05T10:00:00Z
turbine_1,2025-10-05T10:00:00Z,6,6,0,0,0,0.9833333333333334,True,0.9833333333333334,complete,2025-10-05T10:00:00Z,2025-10-05T11:00:00Z,2025-10-05T11:00:00Z
turbine_1,2025-10-05T11:00:00Z,6,6,0,0,0,0.9866666666666667,True,0.9866666666666667,complete,2025-10-05T11:00:00Z,2025-10-05T12:00:00Z,2025-10-05T12:00:00Z
turbine_1,2025-10-05T12:00:00Z,6,6,0,0,0,0.91,True,0.91,complete,2025-10-05T12:00:00Z,2025-10-05T13:00:00Z,2025-10-05T13:00:00Z
turbine_1,2025-10-05T13:00:00Z,6,6,0,0,0,0.47,True,0.47,complete,2025-10-05T13:00:00Z,2025-10-05T14:00:00Z,2025-10-05T14:00:00Z
turbine_1,2025-10-05T14:00:00Z,6,6,0,0,0,0.49833333333333335,True,0.49833333333333335,complete,2025-10-05T14:00:00Z,2025-10-05T15:00:00Z,2025-10-05T15:00:00Z
turbine_1,2025-10-05T15:00:00Z,6,6,0,0,0,0.7933333333333333,True,0.7933333333333333,complete,2025-10-05T15:00:00Z,2025-10-05T16:00:00Z,2025-10-05T16:00:00Z
turbine_1,2025-10-05T16:00:00Z,6,6,0,0,0,0.935,True,0.935,complete,2025-10-05T16:00:00Z,2025-10-05T17:00:00Z,2025-10-05T17:00:00Z
turbine_1,2025-10-05T17:00:00Z,6,6,0,0,0,0.9083333333333333,True,0.9083333333333333,complete,2025-10-05T17:00:00Z,2025-10-05T18:00:00Z,2025-10-05T18:00:00Z
turbine_1,2025-10-05T18:00:00Z,6,6,0,0,0,0.8450000000000001,True,0.8450000000000001,complete,2025-10-05T18:00:00Z,2025-10-05T19:00:00Z,2025-10-05T19:00:00Z
turbine_1,2025-10-05T19:00:00Z,6,6,0,0,0,0.81,True,0.81,complete,2025-10-05T19:00:00Z,2025-10-05T20:00:00Z,2025-10-05T20:00:00Z
turbine_1,2025-10-05T20:00:00Z,6,6,0,0,0,0.6633333333333333,True,0.6633333333333333,complete,2025-10-05T20:00:00Z,2025-10-05T21:00:00Z,2025-10-05T21:00:00Z
turbine_1,2025-10-05T21:00:00Z,6,6,0,0,0,0.26666666666666666,True,0.26666666666666666,complete,2025-10-05T21:00:00Z,2025-10-05T22:00:00Z,2025-10-05T22:00:00Z
turbine_1,2025-10-05T22:00:00Z,6,6,0,0,0,0.11666666666666665,True,0.11666666666666665,complete,2025-10-05T22:00:00Z,2025-10-05T23:00:00Z,2025-10-05T23:00:00Z
turbine_1,2025-10-05T23:00:00Z,6,6,0,0,0,0.11,True,0.11,complete,2025-10-05T23:00:00Z,2025-10-06T00:00:00Z,2025-10-06T00:00:00Z
turbine_1,2025-10-06T00:00:00Z,6,6,0,0,0,0.09666666666666666,True,0.09666666666666666,complete,2025-10-06T00:00:00Z,2025-10-06T01:00:00Z,2025-10-06T01:00:00Z
turbine_1,2025-10-06T01:00:00Z,6,6,0,0,0,0.12666666666666668,True,0.12666666666666668,complete,2025-10-06T01:00:00Z,2025-10-06T02:00:00Z,2025-10-06T02:00:00Z
turbine_1,2025-10-06T02:00:00Z,6,6,0,0,0,0.10333333333333333,True,0.10333333333333333,complete,2025-10-06T02:00:00Z,2025-10-06T03:00:00Z,2025-10-06T03:00:00Z
turbine_1,2025-10-06T03:00:00Z,6,6,0,0,0,0.02666666666666667,True,0.02666666666666667,complete,2025-10-06T03:00:00Z,2025-10-06T04:00:00Z,2025-10-06T04:00:00Z
turbine_1,2025-10-06T04:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T04:00:00Z,2025-10-06T05:00:00Z,2025-10-06T05:00:00Z
turbine_1,2025-10-06T05:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T05:00:00Z,2025-10-06T06:00:00Z,2025-10-06T06:00:00Z
turbine_1,2025-10-06T06:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T06:00:00Z,2025-10-06T07:00:00Z,2025-10-06T07:00:00Z
turbine_1,2025-10-06T07:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T07:00:00Z,2025-10-06T08:00:00Z,2025-10-06T08:00:00Z
turbine_1,2025-10-06T08:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T08:00:00Z,2025-10-06T09:00:00Z,2025-10-06T09:00:00Z
turbine_1,2025-10-06T09:00:00Z,1,1,0,0,0,0.01,False,,incomplete_hour,2025-10-06T09:00:00Z,2025-10-06T10:00:00Z,2025-10-06T10:00:00Z
turbine_1,2025-10-06T10:00:00Z,5,5,0,0,0,0.01,False,,incomplete_hour,2025-10-06T10:00:00Z,2025-10-06T11:00:00Z,2025-10-06T11:00:00Z
turbine_1,2025-10-06T11:00:00Z,6,6,0,0,0,0.03333333333333333,True,0.03333333333333333,complete,2025-10-06T11:00:00Z,2025-10-06T12:00:00Z,2025-10-06T12:00:00Z
turbine_1,2025-10-06T12:00:00Z,6,6,0,0,0,0.12333333333333334,True,0.12333333333333334,complete,2025-10-06T12:00:00Z,2025-10-06T13:00:00Z,2025-10-06T13:00:00Z
turbine_1,2025-10-06T13:00:00Z,6,6,0,0,0,0.13166666666666668,True,0.13166666666666668,complete,2025-10-06T13:00:00Z,2025-10-06T14:00:00Z,2025-10-06T14:00:00Z
turbine_1,2025-10-06T14:00:00Z,6,6,0,0,0,0.05000000000000001,True,0.05000000000000001,complete,2025-10-06T14:00:00Z,2025-10-06T15:00:00Z,2025-10-06T15:00:00Z
turbine_1,2025-10-06T15:00:00Z,6,6,0,0,0,0.07166666666666667,True,0.07166666666666667,complete,2025-10-06T15:00:00Z,2025-10-06T16:00:00Z,2025-10-06T16:00:00Z
turbine_1,2025-10-06T16:00:00Z,6,6,0,0,0,0.12333333333333334,True,0.12333333333333334,complete,2025-10-06T16:00:00Z,2025-10-06T17:00:00Z,2025-10-06T17:00:00Z
turbine_1,2025-10-06T17:00:00Z,6,6,0,0,0,0.05833333333333334,True,0.05833333333333334,complete,2025-10-06T17:00:00Z,2025-10-06T18:00:00Z,2025-10-06T18:00:00Z
turbine_1,2025-10-06T18:00:00Z,6,6,0,0,0,0.015,True,0.015,complete,2025-10-06T18:00:00Z,2025-10-06T19:00:00Z,2025-10-06T19:00:00Z
turbine_1,2025-10-06T19:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T19:00:00Z,2025-10-06T20:00:00Z,2025-10-06T20:00:00Z
turbine_1,2025-10-06T20:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T20:00:00Z,2025-10-06T21:00:00Z,2025-10-06T21:00:00Z
turbine_1,2025-10-06T21:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T21:00:00Z,2025-10-06T22:00:00Z,2025-10-06T22:00:00Z
turbine_1,2025-10-06T22:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T22:00:00Z,2025-10-06T23:00:00Z,2025-10-06T23:00:00Z
turbine_1,2025-10-06T23:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-06T23:00:00Z,2025-10-07T00:00:00Z,2025-10-07T00:00:00Z
turbine_1,2025-10-07T00:00:00Z,6,6,0,0,0,0.01,True,0.01,complete,2025-10-07T00:00:00Z,2025-10-07T01:00:00Z,2025-10-07T01:00:00Z
