run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction,forecast_id,forecast_origin,target_time_local
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T05:00:00Z,11,11,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.5777485943009704,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T10:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T06:00:00Z,12,12,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7727282241420671,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T11:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T07:00:00Z,13,13,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7507585629716703,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T12:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T08:00:00Z,14,14,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7364069763074577,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T13:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T09:00:00Z,15,15,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.749081176938006,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T14:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T10:00:00Z,16,16,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.6452443605643626,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T15:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T11:00:00Z,17,17,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.5595055463467924,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T16:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T12:00:00Z,18,18,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.5428790668435375,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T17:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T13:00:00Z,19,19,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.5173207252321899,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T18:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T14:00:00Z,20,20,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4362748035819544,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T19:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T15:00:00Z,21,21,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4346618325566147,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T20:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T16:00:00Z,22,22,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4272388420184181,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T21:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T17:00:00Z,23,23,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.39624000680279947,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T22:00:00+05:00
forecast-3bd7a5659d75a23ee6b9aea4,turbine_1,2026-01-31T18:00:00Z,2026-02-01T18:00:00Z,24,24,ml-9ffc3398a6c80f479aed4063,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.3728734221750357,forecast-3bd7a5659d75a23ee6b9aea4,2026-01-31T18:00:00Z,2026-02-01T23:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4117961053458115,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T00:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.3885544531933184,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T01:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.413542511844938,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T02:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4383058647076963,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T03:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.6539212240156922,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T04:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,6,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.6312968598177491,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T05:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,7,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.6340518440029229,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T06:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,8,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.6498115935059432,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T07:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,9,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.7289836522742837,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T08:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,10,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.7897956187728907,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T09:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,11,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9343495261518051,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T10:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,12,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9778952890522847,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T11:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,13,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9801156960565444,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T12:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,14,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9840930920300742,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T13:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,15,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9950543704943748,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T14:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,16,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.8828171692281096,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T15:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,17,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4555810157416657,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T16:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,18,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.19672824720557283,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T17:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,19,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.08873425694141154,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T18:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,20,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.07810543717769422,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T19:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,21,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.0737386857249093,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T20:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,22,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.06625777090893334,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T21:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,23,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.0882096165286834,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T22:00:00+05:00
forecast-9a6e82a781a5b8b4e6f00d46,turbine_1,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,24,ml-9ffc3398a6c80f479aed4063,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.12289253612470417,forecast-9a6e82a781a5b8b4e6f00d46,2026-02-01T18:00:00Z,2026-02-02T23:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-02T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.1404880618686361,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T00:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-02T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.19556734878378715,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T01:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-02T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.22061384822760408,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T02:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-02T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.3790349347042423,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T03:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-02T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.38566031441476434,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T04:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T00:00:00Z,6,6,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.331628471011867,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T05:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T01:00:00Z,7,7,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.17860203753219947,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T06:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T02:00:00Z,8,8,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.0680808953827732,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T07:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T03:00:00Z,9,9,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.05628908270661076,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T08:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T04:00:00Z,10,10,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.08511145502360631,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T09:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T05:00:00Z,11,11,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.06180663148985596,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T10:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T06:00:00Z,12,12,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.04989348665401663,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T11:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T07:00:00Z,13,13,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.0626510625772409,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T12:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T08:00:00Z,14,14,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.04015141746236994,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T13:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T09:00:00Z,15,15,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.03125660904209468,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T14:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T10:00:00Z,16,16,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.03657839631434734,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T15:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T11:00:00Z,17,17,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.03787772341012152,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T16:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T12:00:00Z,18,18,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.045766879722548504,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T17:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T13:00:00Z,19,19,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.06641461847853888,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T18:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T14:00:00Z,20,20,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.0750151168070905,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T19:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T15:00:00Z,21,21,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.11312805752533059,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T20:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T16:00:00Z,22,22,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.1268916111234969,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T21:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T17:00:00Z,23,23,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.14248313457443762,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T22:00:00+05:00
forecast-54c0371c19e2b7e7d2e7ec7a,turbine_1,2026-02-02T18:00:00Z,2026-02-03T18:00:00Z,24,24,ml-9ffc3398a6c80f479aed4063,gfs-c8b3ddf3d8764019d569b37f,verified_object_version,0.1359556640756825,forecast-54c0371c19e2b7e7d2e7ec7a,2026-02-02T18:00:00Z,2026-02-03T23:00:00+05:00
forecast-4c8b42ac49529cf2b25eec29,turbine_1,2026-02-03T18:00:00Z,2026-02-03T19:00:00Z,1,1,ml-9ffc3398a6c80f479aed4063,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.2690396746570233,forecast-4c8b42ac49529cf2b25eec29,2026-02-03T18:00:00Z,2026-02-04T00:00:00+05:00
forecast-4c8b42ac49529cf2b25eec29,turbine_1,2026-02-03T18:00:00Z,2026-02-03T20:00:00Z,2,2,ml-9ffc3398a6c80f479aed4063,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.25295017390713725,forecast-4c8b42ac49529cf2b25eec29,2026-02-03T18:00:00Z,2026-02-04T01:00:00+05:00
forecast-4c8b42ac49529cf2b25eec29,turbine_1,2026-02-03T18:00:00Z,2026-02-03T21:00:00Z,3,3,ml-9ffc3398a6c80f479aed4063,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.26203812512808844,forecast-4c8b42ac49529cf2b25eec29,2026-02-03T18:00:00Z,2026-02-04T02:00:00+05:00
forecast-4c8b42ac49529cf2b25eec29,turbine_1,2026-02-03T18:00:00Z,2026-02-03T22:00:00Z,4,4,ml-9ffc3398a6c80f479aed4063,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.21217287153446107,forecast-4c8b42ac49529cf2b25eec29,2026-02-03T18:00:00Z,2026-02-04T03:00:00+05:00
forecast-4c8b42ac49529cf2b25eec29,turbine_1,2026-02-03T18:00:00Z,2026-02-03T23:00:00Z,5,5,ml-9ffc3398a6c80f479aed4063,gfs-b4d00e6266f5ff6c7fa4ac5d,verified_object_version,0.2203286786894643,forecast-4c8b42ac49529cf2b25eec29,2026-02-03T18:00:00Z,2026-02-04T04:00:00+05:00
