run_id,site_id,issued_at,target_time,horizon_step,lead_hours,model_version,weather_version,quality_flag,prediction,forecast_id,forecast_origin,target_time_local
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-01T23:00:00Z,29,29,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.3280931323952254,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T04:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T00:00:00Z,30,30,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.3489041594291565,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T05:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T01:00:00Z,31,31,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.38017784394047055,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T06:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T02:00:00Z,32,32,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4002351079536084,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T07:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T03:00:00Z,33,33,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.4219219297950003,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T08:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T04:00:00Z,34,34,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.5565547479028428,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T09:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T05:00:00Z,35,35,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7582829687932017,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T10:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T06:00:00Z,36,36,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7751988363832248,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T11:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T07:00:00Z,37,37,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.9116329973668303,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T12:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T08:00:00Z,38,38,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.881718616334365,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T13:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T09:00:00Z,39,39,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.9610550427362328,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T14:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T10:00:00Z,40,40,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.782720623881521,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T15:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T11:00:00Z,41,41,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.7379132718303425,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T16:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T12:00:00Z,42,42,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.6166259809241845,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T17:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T13:00:00Z,43,43,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.33103109339839326,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T18:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T14:00:00Z,44,44,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.18181482571651686,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T19:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T15:00:00Z,45,45,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.18597869049358268,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T20:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T16:00:00Z,46,46,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.16450880486635047,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T21:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T17:00:00Z,47,47,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.10667902376658478,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T22:00:00+05:00
forecast-02326c986e2fb5c389d27361,turbine_1,2026-01-31T18:00:00Z,2026-02-02T18:00:00Z,48,48,ml-483c8ee3abe0fe0e00412708,gfs-8e9ba8aecc67611f65bf768c,verified_object_version,0.07687854635050945,forecast-02326c986e2fb5c389d27361,2026-01-31T18:00:00Z,2026-02-02T23:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,1,1,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.3600528735231177,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T00:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2,2,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.39404048888253096,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T01:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,3,3,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4426672571367666,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T02:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,4,4,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.45823449859948323,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T03:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,5,5,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5837812630037617,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T04:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,6,6,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5639484489218869,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T05:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,7,7,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5186673591498847,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T06:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,8,8,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5289840054259884,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T07:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,9,9,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.6597529096484457,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T08:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,10,10,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.7044224244052931,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T09:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,11,11,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.7269337926232821,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T10:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,12,12,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.7945038654489271,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T11:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,13,13,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.8911247494473271,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T12:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,14,14,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9753219638650971,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T13:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,15,15,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.9199990039412898,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T14:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,16,16,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.8768588726643234,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T15:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,17,17,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.49019154024228667,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T16:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,18,18,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.21142757227949227,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T17:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,19,19,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.09556690673588614,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T18:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,20,20,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.07037337736066615,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T19:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,21,21,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.08046995925700962,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T20:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,22,22,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.07375911245111863,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T21:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,23,23,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.09203087279088956,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T22:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,24,24,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.1522345911594444,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-02T23:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T19:00:00Z,25,25,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.2108995137629797,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T00:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T20:00:00Z,26,26,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4104197816803578,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T01:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T21:00:00Z,27,27,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4398418815647277,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T02:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T22:00:00Z,28,28,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.48842763898803365,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T03:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-02T23:00:00Z,29,29,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5703372387234853,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T04:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-03T00:00:00Z,30,30,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.5360712626635311,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T05:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-03T01:00:00Z,31,31,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.4203063434528505,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T06:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-03T02:00:00Z,32,32,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.34206781299995975,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T07:00:00+05:00
forecast-c1cc3182d933c53725e8b60f,turbine_1,2026-02-01T18:00:00Z,2026-02-03T03:00:00Z,33,33,ml-483c8ee3abe0fe0e00412708,gfs-40a2674a5bc6b9cbe2414c84,verified_object_version,0.22339203081881182,forecast-c1cc3182d933c53725e8b60f,2026-02-01T18:00:00Z,2026-02-03T08:00:00+05:00
